datetime,date,year,month,day,wday,hour,minute,color,direction,station,problem,type,delay,order,average_rides
2015-09-16T08:01:00Z,9/16/15,2015,9,16,Wed,8,1,Blue,Largo Town Center,Rosslyn,a brake problem,Mechanical,5,10,14815
2015-09-16T08:10:00Z,9/16/15,2015,9,16,Wed,8,10,Silver,Largo Town Center,Greensboro,an equipment problem,Mechanical,6,3,1071
2015-09-16T08:22:00Z,9/16/15,2015,9,16,Wed,8,22,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,8349
2015-09-16T08:25:00Z,9/16/15,2015,9,16,Wed,8,25,Orange,New Carrollton,East Falls Church,a door problem,Mechanical,9,4,4399
2015-09-16T08:34:00Z,9/16/15,2015,9,16,Wed,8,34,Red,Glenmont,Woodley Park,a brake problem,Mechanical,4,12,7093
2015-09-16T09:46:00Z,9/16/15,2015,9,16,Wed,9,46,Red,Shady Grove,Judiciary Sq,a medical emergency,Passenger issue,9,17,8778
2015-09-16T12:00:00Z,9/16/15,2015,9,16,Wed,12,0,Green,Greenbelt,Archives-Navy Memorial,a door problem,Mechanical,8,10,9220
2015-09-16T12:47:00Z,9/16/15,2015,9,16,Wed,12,47,Blue,Largo Town Center,Federal Triangle,an operational problem,Train delay,4,15,8411
2015-09-16T15:49:00Z,9/16/15,2015,9,16,Wed,15,49,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-16T15:53:00Z,9/16/15,2015,9,16,Wed,15,53,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-16T16:05:00Z,9/16/15,2015,9,16,Wed,16,5,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-16T16:14:00Z,9/16/15,2015,9,16,Wed,16,14,Silver,Largo Town Center,Wiehle-Reston East,did not operate,Train delay,6,1,8588
2015-09-16T16:53:00Z,9/16/15,2015,9,16,Wed,16,53,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,7922
2015-09-16T17:31:00Z,9/16/15,2015,9,16,Wed,17,31,Green,Branch Avenue,Georgia Ave-Petworth,a brake problem,Mechanical,6,16,6296
2015-09-16T18:34:00Z,9/16/15,2015,9,16,Wed,18,34,Red,Silver Spring,Judiciary Sq,a brake problem,Mechanical,4,17,8778
2015-09-15T06:45:00Z,9/15/15,2015,9,15,Tue,6,45,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-15T07:03:00Z,9/15/15,2015,9,15,Tue,7,3,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-15T07:57:00Z,9/15/15,2015,9,15,Tue,7,57,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-15T07:57:00Z,9/15/15,2015,9,15,Tue,7,57,Red,Shady Grove,Gallery Pl-Chinatown,a medical emergency,Passenger issue,4,16,25820
2015-09-15T10:40:00Z,9/15/15,2015,9,15,Tue,10,40,Yellow,Huntington,Crystal City,a medical emergency,Passenger issue,5,6,12008
2015-09-15T12:24:00Z,9/15/15,2015,9,15,Tue,12,24,Yellow,Fort Totten,Pentagon City,maintenance activity,Maintenance,20,7,14427
2015-09-15T14:15:00Z,9/15/15,2015,9,15,Tue,14,15,Red,Shady Grove,Farragut North,maintenance activity,Maintenance,17,14,25294
2015-09-15T17:22:00Z,9/15/15,2015,9,15,Tue,17,22,Orange,Vienna,Metro Center,a brake problem,Mechanical,9,13,27058
2015-09-15T17:36:00Z,9/15/15,2015,9,15,Tue,17,36,Yellow,Huntington,Ronald Reagan National Airport,an equipment problem,Mechanical,6,5,7284
2015-09-15T17:38:00Z,9/15/15,2015,9,15,Tue,17,38,Silver,Largo Town Center,East Falls Church,a brake problem,Mechanical,13,6,4399
2015-09-15T17:56:00Z,9/15/15,2015,9,15,Tue,17,56,Yellow,Greenbelt,College Park-U of MD,a brake problem,Mechanical,4,20,4389
2015-09-15T18:08:00Z,9/15/15,2015,9,15,Tue,18,8,Red,Shady Grove,Silver Spring,did not operate,Train delay,6,24,13008
2015-09-15T18:57:00Z,9/15/15,2015,9,15,Tue,18,57,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-15T22:11:00Z,9/15/15,2015,9,15,Tue,22,11,Silver,Largo Town Center,Stadium-Armory,police activity,Official business,7,23,2809
2015-09-15T23:51:00Z,9/15/15,2015,9,15,Tue,23,51,Orange,New Carrollton,Cheverly,a brake problem,Mechanical,8,24,1357
2015-09-14T06:35:00Z,9/14/15,2015,9,14,Mon,6,35,Green,Greenbelt,Archives-Navy Memorial,a brake problem,Mechanical,6,10,9220
2015-09-14T07:08:00Z,9/14/15,2015,9,14,Mon,7,8,Red,Grosvenor-Strathmore,Rhode Island Ave-Brentwood,a brake problem,Mechanical,4,20,6001
2015-09-14T07:19:00Z,9/14/15,2015,9,14,Mon,7,19,Orange,Vienna,Minnesota Ave,a brake problem,Mechanical,14,22,2827
2015-09-14T07:45:00Z,9/14/15,2015,9,14,Mon,7,45,Orange,New Carrollton,West Falls Church,a brake problem,Mechanical,8,3,3051
2015-09-14T09:20:00Z,9/14/15,2015,9,14,Mon,9,20,Yellow,Greenbelt,Ronald Reagan National Airport,a brake problem,Mechanical,27,5,7284
2015-09-14T10:13:00Z,9/14/15,2015,9,14,Mon,10,13,Red,Shady Grove,Cleveland Park,a brake problem,Mechanical,5,11,4366
2015-09-14T10:36:00Z,9/14/15,2015,9,14,Mon,10,36,Red,Shady Grove,NoMa-Gallaudet U,a brake problem,Mechanical,6,19,9226
2015-09-14T10:57:00Z,9/14/15,2015,9,14,Mon,10,57,Green,Greenbelt,Prince George's Plaza,a door problem,Mechanical,4,19,5061
2015-09-14T14:24:00Z,9/14/15,2015,9,14,Mon,14,24,Blue,Largo Town Center,Franconia-Springfield,did not operate,Train delay,12,1,7771
2015-09-14T16:03:00Z,9/14/15,2015,9,14,Mon,16,3,Silver,Largo Town Center,Wiehle-Reston East,did not operate,Train delay,6,1,8588
2015-09-14T18:22:00Z,9/14/15,2015,9,14,Mon,18,22,Red,Shady Grove,Grosvenor-Strathmore,a brake problem,Mechanical,6,5,5557
2015-09-13T00:08:00Z,9/13/15,2015,9,13,Sun,0,8,Red,Glenmont,Dupont Circle,a brake problem,Mechanical,9,13,20415
2015-09-13T13:44:00Z,9/13/15,2015,9,13,Sun,13,44,Green,Greenbelt,Branch Ave,a brake problem,Mechanical,6,1,6145
2015-09-13T16:16:00Z,9/13/15,2015,9,13,Sun,16,16,Red,Glenmont,Van Ness-UDC,a signal problem,Mechanical,4,10,6266
2015-09-13T16:27:00Z,9/13/15,2015,9,13,Sun,16,27,Orange,Vienna,West Falls Church,a brake problem,Mechanical,24,3,3051
2015-09-13T23:50:00Z,9/13/15,2015,9,13,Sun,23,50,Orange,New Carrollton,Deanwood,a brake problem,Mechanical,5,23,1556
2015-09-12T08:38:00Z,9/12/15,2015,9,12,Sat,8,38,Green,Greenbelt,Branch Ave,a door problem,Mechanical,4,1,6145
2015-09-12T09:08:00Z,9/12/15,2015,9,12,Sat,9,8,Blue,Largo Town Center,Stadium-Armory,a signal problem,Mechanical,26,22,2809
2015-09-12T22:15:00Z,9/12/15,2015,9,12,Sat,22,15,Yellow,Huntington,Mt. Vernon Sq,a passenger interfering with door operations,Passenger issue,12,12,4629
2015-09-11T00:45:00Z,9/11/15,2015,9,11,Fri,0,45,Red,Shady Grove,Friendship Heights,a brake problem,Mechanical,9,8,9466
2015-09-11T06:13:00Z,9/11/15,2015,9,11,Fri,6,13,Silver,Wiehle-Reston East,Tysons Corner,a door problem,Mechanical,8,4,3141
2015-09-11T06:51:00Z,9/11/15,2015,9,11,Fri,6,51,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-11T07:57:00Z,9/11/15,2015,9,11,Fri,7,57,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-11T09:27:00Z,9/11/15,2015,9,11,Fri,9,27,Orange,Vienna,Clarendon,a brake problem,Mechanical,3,7,4882
2015-09-11T09:33:00Z,9/11/15,2015,9,11,Fri,9,33,Silver,Wiehle-Reston East,East Falls Church,schedule adherence/improved train spacing,Train delay,6,6,4399
2015-09-11T10:03:00Z,9/11/15,2015,9,11,Fri,10,3,Orange,Vienna,Eastern Market,a signal problem,Mechanical,10,19,6194
2015-09-11T14:30:00Z,9/11/15,2015,9,11,Fri,14,30,Yellow,Fort Totten,Pentagon City,a door problem,Mechanical,7,7,14427
2015-09-11T15:12:00Z,9/11/15,2015,9,11,Fri,15,12,Red,Shady Grove,Rhode Island Ave-Brentwood,an equipment problem,Mechanical,8,20,6001
2015-09-11T15:24:00Z,9/11/15,2015,9,11,Fri,15,24,Red,Shady Grove,Rhode Island Ave-Brentwood,an equipment problem,Mechanical,7,20,6001
2015-09-11T15:35:00Z,9/11/15,2015,9,11,Fri,15,35,Orange,Vienna,Stadium-Armory,a brake problem,Mechanical,8,21,2809
2015-09-11T15:37:00Z,9/11/15,2015,9,11,Fri,15,37,Red,Glenmont,Silver Spring,an operational problem,Train delay,6,24,13008
2015-09-11T15:53:00Z,9/11/15,2015,9,11,Fri,15,53,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-11T16:05:00Z,9/11/15,2015,9,11,Fri,16,5,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-11T17:06:00Z,9/11/15,2015,9,11,Fri,17,6,Red,Shady Grove,NoMa-Gallaudet U,a brake problem,Mechanical,6,19,9226
2015-09-11T17:51:00Z,9/11/15,2015,9,11,Fri,17,51,Green,Greenbelt,Shaw-Howard U,a door problem,Mechanical,6,13,5087
2015-09-11T18:03:00Z,9/11/15,2015,9,11,Fri,18,3,Orange,Vienna,Minnesota Ave,a brake problem,Mechanical,6,22,2827
2015-09-11T18:31:00Z,9/11/15,2015,9,11,Fri,18,31,Yellow,Mt. Vernon Square,King St-Old Town,a medical emergency,Passenger issue,6,3,8908
2015-09-11T18:53:00Z,9/11/15,2015,9,11,Fri,18,53,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-11T22:00:00Z,9/11/15,2015,9,11,Fri,22,0,Blue,Largo Town Center,Addison Road,an operational problem,Train delay,8,25,3349
2015-09-10T05:38:00Z,9/10/15,2015,9,10,Thu,5,38,Silver,Largo Town Center,Stadium-Armory,unscheduled track work,Maintenance,12,23,2809
2015-09-10T06:37:00Z,9/10/15,2015,9,10,Thu,6,37,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-10T06:39:00Z,9/10/15,2015,9,10,Thu,6,39,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-10T06:55:00Z,9/10/15,2015,9,10,Thu,6,55,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-10T07:07:00Z,9/10/15,2015,9,10,Thu,7,7,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-10T07:10:00Z,9/10/15,2015,9,10,Thu,7,10,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,8349
2015-09-10T07:19:00Z,9/10/15,2015,9,10,Thu,7,19,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-10T07:37:00Z,9/10/15,2015,9,10,Thu,7,37,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-10T07:43:00Z,9/10/15,2015,9,10,Thu,7,43,Orange,Vienna,Stadium-Armory,a brake problem,Mechanical,6,21,2809
2015-09-10T07:57:00Z,9/10/15,2015,9,10,Thu,7,57,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-10T10:42:00Z,9/10/15,2015,9,10,Thu,10,42,Red,Shady Grove,Rhode Island Ave-Brentwood,a brake problem,Mechanical,6,20,6001
2015-09-10T15:32:00Z,9/10/15,2015,9,10,Thu,15,32,Red,Glenmont,Silver Spring,a signal problem,Mechanical,8,24,13008
2015-09-10T15:33:00Z,9/10/15,2015,9,10,Thu,15,33,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-10T15:34:00Z,9/10/15,2015,9,10,Thu,15,34,Yellow,Fort Totten,Columbia Heights,an equipment problem,Mechanical,4,15,12415
2015-09-10T15:50:00Z,9/10/15,2015,9,10,Thu,15,50,Red,Silver Spring,Van Ness-UDC,a brake problem,Mechanical,7,10,6266
2015-09-10T15:59:00Z,9/10/15,2015,9,10,Thu,15,59,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,7922
2015-09-10T16:07:00Z,9/10/15,2015,9,10,Thu,16,7,Silver,Wiehle-Reston East,Largo Town Center,did not operate,Train delay,6,28,4754
2015-09-10T16:13:00Z,9/10/15,2015,9,10,Thu,16,13,Silver,Wiehle-Reston East,Largo Town Center,did not operate,Train delay,6,28,4754
2015-09-10T16:26:00Z,9/10/15,2015,9,10,Thu,16,26,Red,Silver Spring,Medical Center,a door problem,Mechanical,4,6,5663
2015-09-10T17:54:00Z,9/10/15,2015,9,10,Thu,17,54,Red,Glenmont,Metro Center,a door problem,Mechanical,4,15,27058
2015-09-10T18:23:00Z,9/10/15,2015,9,10,Thu,18,23,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,7922
2015-09-10T19:11:00Z,9/10/15,2015,9,10,Thu,19,11,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,7922
2015-09-10T19:33:00Z,9/10/15,2015,9,10,Thu,19,33,Yellow,Huntington,Fort Totten,an operational problem,Train delay,8,17,7932
2015-09-09T05:59:00Z,9/9/15,2015,9,9,Wed,5,59,Red,Glenmont,Grosvenor-Strathmore,a brake problem,Mechanical,8,5,5557
2015-09-09T06:04:00Z,9/9/15,2015,9,9,Wed,6,4,Blue,Largo Town Center,King St-Old Town,did not operate,Train delay,8,3,8908
2015-09-09T06:16:00Z,9/9/15,2015,9,9,Wed,6,16,Blue,Largo Town Center,King St-Old Town,did not operate,Train delay,8,3,8908
2015-09-09T06:35:00Z,9/9/15,2015,9,9,Wed,6,35,Yellow,Mt. Vernon Square,Huntington,a door problem,Mechanical,6,1,7922
2015-09-09T06:45:00Z,9/9/15,2015,9,9,Wed,6,45,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-09T06:49:00Z,9/9/15,2015,9,9,Wed,6,49,Yellow,Franconia-Springfield,Greenbelt,an operational problem,Train delay,4,21,6315
2015-09-09T06:53:00Z,9/9/15,2015,9,9,Wed,6,53,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,7922
2015-09-09T07:03:00Z,9/9/15,2015,9,9,Wed,7,3,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-09T07:19:00Z,9/9/15,2015,9,9,Wed,7,19,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-09T07:57:00Z,9/9/15,2015,9,9,Wed,7,57,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-09T08:11:00Z,9/9/15,2015,9,9,Wed,8,11,Red,Grosvenor-Strathmore,NoMa-Gallaudet U,a door problem,Mechanical,4,19,9226
2015-09-09T09:04:00Z,9/9/15,2015,9,9,Wed,9,4,Yellow,Huntington,Mt. Vernon Sq,did not operate,Train delay,6,12,4629
2015-09-09T12:10:00Z,9/9/15,2015,9,9,Wed,12,10,Silver,Largo Town Center,Stadium-Armory,schedule adherence/improved train spacing,Train delay,6,23,2809
2015-09-09T13:27:00Z,9/9/15,2015,9,9,Wed,13,27,Blue,Largo Town Center,Arlington Cemetery,schedule adherence/improved train spacing,Train delay,6,9,1918
2015-09-09T14:07:00Z,9/9/15,2015,9,9,Wed,14,7,Red,Shady Grove,Silver Spring,an equipment problem,Mechanical,6,24,13008
2015-09-09T14:48:00Z,9/9/15,2015,9,9,Wed,14,48,Red,Shady Grove,Glenmont,did not operate,Train delay,6,27,6185
2015-09-09T15:10:00Z,9/9/15,2015,9,9,Wed,15,10,Red,Shady Grove,Glenmont,did not operate,Train delay,6,27,6185
2015-09-09T15:22:00Z,9/9/15,2015,9,9,Wed,15,22,Red,Shady Grove,Glenmont,did not operate,Train delay,6,27,6185
2015-09-09T15:55:00Z,9/9/15,2015,9,9,Wed,15,55,Red,Shady Grove,Silver Spring,schedule adherence/improved train spacing,Train delay,6,24,13008
2015-09-09T16:29:00Z,9/9/15,2015,9,9,Wed,16,29,Red,Shady Grove,Farragut North,a door problem,Mechanical,4,14,25294
2015-09-09T16:33:00Z,9/9/15,2015,9,9,Wed,16,33,Red,Shady Grove,Glenmont,did not operate,Train delay,6,27,6185
2015-09-09T16:41:00Z,9/9/15,2015,9,9,Wed,16,41,Red,Silver Spring,Grosvenor-Strathmore,schedule adherence/improved train spacing,Train delay,6,5,5557
2015-09-09T16:42:00Z,9/9/15,2015,9,9,Wed,16,42,Yellow,Huntington,Eisenhower Ave,a brake problem,Mechanical,6,2,1757
2015-09-09T17:12:00Z,9/9/15,2015,9,9,Wed,17,12,Blue,Franconia-Springfield,Arlington Cemetery,a door problem,Mechanical,10,9,1918
2015-09-09T17:25:00Z,9/9/15,2015,9,9,Wed,17,25,Silver,Wiehle-Reston East,Largo Town Center,did not operate,Train delay,6,28,4754
2015-09-09T17:43:00Z,9/9/15,2015,9,9,Wed,17,43,Red,Shady Grove,Silver Spring,schedule adherence/improved train spacing,Train delay,6,24,13008
2015-09-09T18:10:00Z,9/9/15,2015,9,9,Wed,18,10,Red,Shady Grove,Silver Spring,schedule adherence/improved train spacing,Train delay,6,24,13008
2015-09-09T18:14:00Z,9/9/15,2015,9,9,Wed,18,14,Blue,Franconia-Springfield,Smithsonian,a door problem,Mechanical,12,16,10684
2015-09-09T18:18:00Z,9/9/15,2015,9,9,Wed,18,18,Red,Glenmont,Tenleytown-AU,a brake problem,Mechanical,7,9,6351
2015-09-09T18:38:00Z,9/9/15,2015,9,9,Wed,18,38,Yellow,Huntington,Mt. Vernon Sq,schedule adherence/improved train spacing,Train delay,6,12,4629
2015-09-09T18:48:00Z,9/9/15,2015,9,9,Wed,18,48,Red,Shady Grove,Rhode Island Ave-Brentwood,a brake problem,Mechanical,6,20,6001
2015-09-09T19:10:00Z,9/9/15,2015,9,9,Wed,19,10,Red,Shady Grove,Fort Totten,a signal problem,Mechanical,4,22,7932
2015-09-08T05:46:00Z,9/8/15,2015,9,8,Tue,5,46,Red,Glenmont,Medical Center,late clearing track work,Maintenance,23,6,5663
2015-09-08T06:18:00Z,9/8/15,2015,9,8,Tue,6,18,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,7922
2015-09-08T06:33:00Z,9/8/15,2015,9,8,Tue,6,33,Orange,Vienna,Capitol South,a brake problem,Mechanical,6,18,7973
2015-09-08T06:45:00Z,9/8/15,2015,9,8,Tue,6,45,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-08T07:03:00Z,9/8/15,2015,9,8,Tue,7,3,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-08T07:23:00Z,9/8/15,2015,9,8,Tue,7,23,Red,Glenmont,Fort Totten,an operational problem,Train delay,6,22,7932
2015-09-08T07:29:00Z,9/8/15,2015,9,8,Tue,7,29,Silver,Largo Town Center,Capitol South,a brake problem,Mechanical,6,20,7973
2015-09-08T07:57:00Z,9/8/15,2015,9,8,Tue,7,57,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-08T08:31:00Z,9/8/15,2015,9,8,Tue,8,31,Red,Glenmont,Cleveland Park,a medical emergency,Passenger issue,7,11,4366
2015-09-08T09:58:00Z,9/8/15,2015,9,8,Tue,9,58,Red,Glenmont,Farragut North,a brake problem,Mechanical,4,14,25294
2015-09-08T15:50:00Z,9/8/15,2015,9,8,Tue,15,50,Green,Greenbelt,Archives-Navy Memorial,an equipment problem,Mechanical,4,10,9220
2015-09-08T15:52:00Z,9/8/15,2015,9,8,Tue,15,52,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,8349
2015-09-08T16:05:00Z,9/8/15,2015,9,8,Tue,16,5,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-08T16:22:00Z,9/8/15,2015,9,8,Tue,16,22,Red,Glenmont,Union Station,a brake problem,Mechanical,6,18,31186
2015-09-08T16:36:00Z,9/8/15,2015,9,8,Tue,16,36,Orange,New Carrollton,Dunn Loring-Merrifield,a door problem,Mechanical,9,2,4386
2015-09-08T17:44:00Z,9/8/15,2015,9,8,Tue,17,44,Silver,Largo Town Center,McPherson Sq,an operational problem,Train delay,9,14,15635
2015-09-08T18:00:00Z,9/8/15,2015,9,8,Tue,18,0,Red,Shady Grove,Forest Glen,a brake problem,Mechanical,20,25,2382
2015-09-08T18:03:00Z,9/8/15,2015,9,8,Tue,18,3,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-08T18:22:00Z,9/8/15,2015,9,8,Tue,18,22,Red,Shady Grove,White Flint,a medical emergency,Passenger issue,5,4,3855
2015-09-08T18:35:00Z,9/8/15,2015,9,8,Tue,18,35,Red,Grosvenor-Strathmore,Brookland-CUA,a brake problem,Mechanical,7,21,6619
2015-09-08T23:28:00Z,9/8/15,2015,9,8,Tue,23,28,Red,Shady Grove,Farragut North,a door problem,Mechanical,6,14,25294
2015-09-07T06:30:00Z,9/7/15,2015,9,7,Mon,6,30,Red,Shady Grove,Dupont Circle,late clearing track work,Maintenance,9,13,20415
2015-09-07T07:19:00Z,9/7/15,2015,9,7,Mon,7,19,Silver,Largo Town Center,East Falls Church,a medical emergency,Passenger issue,13,6,4399
2015-09-07T11:16:00Z,9/7/15,2015,9,7,Mon,11,16,Green,Branch Avenue,College Park-U of MD,a track problem,Track obstruction,16,20,4389
2015-09-07T16:40:00Z,9/7/15,2015,9,7,Mon,16,40,Red,Shady Grove,Glenmont,an operational problem,Train delay,9,27,6185
2015-09-07T19:45:00Z,9/7/15,2015,9,7,Mon,19,45,Blue,Franconia-Springfield,Benning Road,a door problem,Mechanical,6,23,3154
2015-09-06T00:08:00Z,9/6/15,2015,9,6,Sun,0,8,Orange,New Carrollton,Smithsonian,a door problem,Mechanical,4,15,10684
2015-09-06T01:53:00Z,9/6/15,2015,9,6,Sun,1,53,Yellow,Fort Totten,King St-Old Town,police activity,Official business,4,3,8908
2015-09-06T09:11:00Z,9/6/15,2015,9,6,Sun,9,11,Yellow,Fort Totten,Huntington,did not operate,Train delay,9,1,7922
2015-09-06T09:56:00Z,9/6/15,2015,9,6,Sun,9,56,Yellow,Fort Totten,Huntington,an operational problem,Train delay,8,1,7922
2015-09-06T10:29:00Z,9/6/15,2015,9,6,Sun,10,29,Yellow,Huntington,Fort Totten,did not operate,Train delay,6,17,7932
2015-09-06T16:14:00Z,9/6/15,2015,9,6,Sun,16,14,Red,Glenmont,NoMa-Gallaudet U,a brake problem,Mechanical,7,19,9226
2015-09-06T18:00:00Z,9/6/15,2015,9,6,Sun,18,0,Green,Branch Avenue,College Park-U of MD,a brake problem,Mechanical,18,20,4389
2015-09-05T02:06:00Z,9/5/15,2015,9,5,Sat,2,6,Red,Shady Grove,Silver Spring,a signal problem,Mechanical,6,24,13008
2015-09-05T11:23:00Z,9/5/15,2015,9,5,Sat,11,23,Blue,Franconia-Springfield,Federal Triangle,a door problem,Mechanical,9,15,8411
2015-09-05T12:08:00Z,9/5/15,2015,9,5,Sat,12,8,Green,Branch Avenue,Navy Yard-Ballpark,a medical emergency,Passenger issue,12,7,10569
2015-09-05T18:32:00Z,9/5/15,2015,9,5,Sat,18,32,Red,Shady Grove,Metro Center,a door problem,Mechanical,9,15,27058
2015-09-05T22:54:00Z,9/5/15,2015,9,5,Sat,22,54,Red,Shady Grove,Van Ness-UDC,an equipment problem,Mechanical,20,10,6266
2015-09-04T05:26:00Z,9/4/15,2015,9,4,Fri,5,26,Blue,Franconia-Springfield,McPherson Sq,late clearing track work,Maintenance,20,13,15635
2015-09-04T06:16:00Z,9/4/15,2015,9,4,Fri,6,16,Blue,Largo Town Center,King St-Old Town,did not operate,Train delay,8,3,8908
2015-09-04T06:53:00Z,9/4/15,2015,9,4,Fri,6,53,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-04T07:03:00Z,9/4/15,2015,9,4,Fri,7,3,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-04T08:29:00Z,9/4/15,2015,9,4,Fri,8,29,Green,Greenbelt,Columbia Heights,a door problem,Mechanical,9,15,12415
2015-09-04T08:39:00Z,9/4/15,2015,9,4,Fri,8,39,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-04T08:41:00Z,9/4/15,2015,9,4,Fri,8,41,Orange,Vienna,Metro Center,a medical emergency,Passenger issue,11,13,27058
2015-09-04T08:53:00Z,9/4/15,2015,9,4,Fri,8,53,Silver,Wiehle-Reston East,Virginia Square,a medical emergency,Passenger issue,7,8,3970
2015-09-04T09:20:00Z,9/4/15,2015,9,4,Fri,9,20,Green,Greenbelt,Georgia Ave-Petworth,an operational problem,Train delay,6,16,6296
2015-09-04T14:44:00Z,9/4/15,2015,9,4,Fri,14,44,Red,Shady Grove,Judiciary Sq,a door problem,Mechanical,6,17,8778
2015-09-04T15:11:00Z,9/4/15,2015,9,4,Fri,15,11,Red,Glenmont,Twinbrook,an equipment problem,Mechanical,17,3,4443
2015-09-04T15:45:00Z,9/4/15,2015,9,4,Fri,15,45,Red,Shady Grove,Grosvenor-Strathmore,a brake problem,Mechanical,6,5,5557
2015-09-04T15:49:00Z,9/4/15,2015,9,4,Fri,15,49,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6145
2015-09-04T15:53:00Z,9/4/15,2015,9,4,Fri,15,53,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
2015-09-04T16:00:00Z,9/4/15,2015,9,4,Fri,16,0,Red,Grosvenor-Strathmore,Cleveland Park,a brake problem,Mechanical,6,11,4366
2015-09-04T16:03:00Z,9/4/15,2015,9,4,Fri,16,3,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6315
2015-09-04T16:05:00Z,9/4/15,2015,9,4,Fri,16,5,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,11458
